"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22","WV03"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-11",,,,"0.05",,"0.0",,,"30","20",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-12",,,,"0.00",,"0.0","0.0",,"43","19",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-13",,,,"0.00",,"0.0","0.0",,"61","25",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-14",,,,"0.00",,"0.0","0.0",,"70","38",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-15",,," 5536","0.00",,"0.0","20.0",,"81","62",,,,"   30",,,"0.0",,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-16",,,,"0.07",,"0.0","0.0",,"78","57",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-17",,,,"0.00",,"0.0","0.0",,"79","51",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-18",,,,"0.01",,"0.0","0.0",,"80","65",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-19",,,,"0.00",,"0.0","0.0",,"79","65",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-20",,,,"0.00",,"0.0","0.0",,"82","67",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-21",,,,"0.00",,"0.0","0.0",,"81","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-22",,,,"0.25",,"0.0","0.0",,"77","56",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-23",,,,"0.00",,"0.0","0.0",,"85","48",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-24",,,,"0.00",,"0.0","0.0",,"85","54",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-25",,,,"0.00",,"0.0","0.0",,"78","65",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-26",,,,"0.00",,"0.0","0.0",,"82","69",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-27",,," 6106","0.00",,"0.0","0.0",,"78","51",,,,"   20",,,"0.0",,,,,,,,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-28",,,,"0.00",,"0.0","0.0",,"67","43",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-29",,,,"0.00",,"0.0","0.0",,"75","43",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-30",,,,"0.00",,"0.0","0.0",,"90","61",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-03-31",,,,"0.00",,"0.0","0.0",,"84","57",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-01",,,,"0.07",,"0.0","0.0",,"68","46",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-02",,,,"0.00",,"0.0","0.0",,"73","46",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-03",,,,"0.00",,"0.0","0.0",,"75","46",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-04",,,,"0.00",,"0.0","0.0",,"79","54",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-05",,,,"0.00",,"0.0","0.0",,"86","63",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-06",,,,"0.00",,"0.0","0.0",,"90","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-07",,,,"0.00",,"0.0","0.0",,"91","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-08",,,,"0.00",,"0.0","0.0",,"90","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-09",,," 4524","0.00",,"0.0","0.0",,"88","69",,,,"   20",,,"0.0",,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-10",,,,"0.00",,"0.0","0.0",,"86","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-11",,,,"0.00",,"0.0","0.0",,"92","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-12",,,,"0.00",,"0.0","0.0",,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-13",,,,"0.22",,"0.0","0.0",,"84","54",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-14",,,,"0.00",,"0.0","0.0",,"75","50",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-15",,,,"0.00",,"0.0","0.0",,"84","46",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-16",,,,"0.00",,"0.0","0.0",,"88","54",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-17",,,,"0.00",,"0.0","0.0",,"86","55",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-18",,,,"0.00",,"0.0","0.0",,"85","54",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-19",,,,"0.00",,"0.0","0.0",,"85","61",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-20",,,,"0.00",,"0.0","0.0",,"86","66",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-21",,,,"0.00",,"0.0","0.0",,"86","66",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-22",,,,"0.00",,"0.0","0.0",,"83","60",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-23",,,,"0.24",,"0.0","0.0",,"84","65",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-24",,,,"0.00",,"0.0","0.0",,"83","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-25",,,,"0.67",,"0.0","0.0",,"84","56",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-26",,,,"0.00",,"0.0","0.0",,"89","56",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-27",,,,"0.00",,"0.0","0.0",,"90","58",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-28",,,,"0.00",,"0.0","0.0",,"88","59",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-29",,,,"0.00",,"0.0","0.0",,"89","57",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-04-30",,,,"0.00",,"0.0","0.0",,"85","67",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-01",,,,"0.00",,"0.0","0.0",,"94","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-02",,,,"0.00",,"0.0","0.0",,"93","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-03",,,,"0.02",,"0.0","0.0",,"91","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-04",,,,"0.00",,"0.0","0.0",,"88","64",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-05",,,,"0.00",,"0.0","0.0",,"90","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-06",,,,"0.63",,"0.0","0.0",,"88","66",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-07",,,,"0.00",,"0.0","0.0",,"82","54",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-08",,,,"0.00",,"0.0","0.0",,"86","64",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-09",,,,"0.00",,"0.0","0.0",,"87","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-10",,,,"0.00",,"0.0","0.0",,"86","77",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-11",,,,"0.73",,"0.0","0.0",,"83","64",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-12",,,,"0.00",,"0.0","0.0",,"75","60",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-13",,," 5112","0.00",,"0.0","0.0",,"81","63",,,,"   10",,,"0.0",,,,,,,"    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-14",,,,"0.00",,"0.0","0.0",,"87","67",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-15",,," 4530","0.00",,"0.0","0.0",,"90","70",,,,"   20",,,"0.0",,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-16",,," 9536","0.00",,"0.0","0.0",,"90","70",,,,"   10",,,"0.0",,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-17",,,,"0.00",,"0.0","0.0",,"90","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-18",,,,"0.27",,"0.0","0.0",,"90","66",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-19",,,,"0.00",,"0.0","0.0",,"86","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-20",,,,"0.00",,"0.0","0.0",,"88","67",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-21",,,,"0.00",,"0.0","0.0",,"90","66",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-22",,,,"0.00",,"0.0","0.0",,"91","67",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-23",,,,"0.00",,"0.0","0.0",,"90","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-24",,,,"0.00",,"0.0","0.0",,"88","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-25",,,,"0.32",,"0.0","0.0",,"86","67",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-26",,,,"0.03",,"0.0","0.0",,"84","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-27",,,,"0.00",,"0.0","0.0",,"80","63",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-28",,,,"0.00",,"0.0","0.0",,"84","63",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-29",,,,"0.00",,"0.0","0.0",,"89","66",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-30",,,,"0.00",,"0.0","0.0",,"92","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-05-31",,,,"0.00",,"0.0","0.0",,"93","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-01",,,,"0.05",,"0.0","0.0",,"99","77",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-02",,,,"0.00",,"0.0","0.0",,"98","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-03",,,,"0.00",,"0.0","0.0",,"98","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-04",,,,"0.00",,"0.0","0.0",,"99","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-05",,,,"0.00",,"0.0","0.0",,"97","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-06",,,,"0.00",,"0.0","0.0",,"98","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-07",,,,"0.00",,"0.0","0.0",,"99","77",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-08",,,,"0.00",,"0.0","0.0",,"100","77",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-09",,,,"0.00",,"0.0","0.0",,"100","78",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-10",,,,"0.00",,"0.0","0.0",,"100","80",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-11",,,,"0.00",,"0.0","0.0",,"101","77",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-12",,,,"0.00",,"0.0","0.0",,"101","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-13",,,,"0.00",,"0.0","0.0",,"100","77",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-14",,," 6530","0.00",,"0.0","0.0",,"100","76",,,,"   20",,,"0.0",,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-15",,,,"0.00",,"0.0","0.0",,"102","76",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-16",,,,"0.00",,"0.0","0.0",,"100","81",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-17",,,,"0.00",,"0.0","0.0",,"97","74",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-18",,,,"0.00",,"0.0","0.0",,"101","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-19",,,,"0.00",,"0.0","0.0",,"102","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-20",,,,"0.00",,"0.0","0.0",,"102","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-21",,,,"0.00",,"0.0","0.0",,"102","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-22",,,,"0.00",,"0.0","0.0",,"103","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-23",,,,"0.00",,"0.0","0.0",,"101","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-24",,,,"0.00",,"0.0","0.0",,"95","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-25",,,,"0.04",,"0.0","0.0",,"85","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-26",,,,"0.00",,"0.0","0.0",,"89","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-27",,,,"0.19",,"0.0","0.0",,"91","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-28",,," 1212","0.00",,"0.0","0.0",,"92","72",,,,"   20",,,"0.0",,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-29",,,,"0.00",,"0.0","0.0",,"93","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-30",,,,"0.00",,"0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-08-31",,," 1112","0.00",,"0.0","0.0",,"100","73",,,,"   20",,,"0.0",,,,,,,,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-01",,,,"0.00",,"0.0","0.0",,"96","74",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-02",,,,"0.00",,"0.0","0.0",,"96","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-03",,," 3112","0.00",,"0.0","0.0",,"95","70",,,,"   10",,,"0.0",,,,,,,"    1",,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-04",,,,"0.00",,"0.0","0.0",,"96","71",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-05",,,,"0.00",,"0.0","0.0",,"101","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-06",,,,"0.00",,"0.0","0.0",,"96","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-07",,,,"0.00",,"0.0","0.0",,"96","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-08",,,,"0.01",,"0.0","0.0",,"95","75",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-09",,,,"0.51",,"0.0","0.0",,"81","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-10",,,,"0.02",,"0.0","0.0",,"74","69",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-11",,,,"0.00",,"0.0","0.0",,"83","64",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-12",,,,"0.00",,"0.0","0.0",,"88","64",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-13",,,,"0.00",,"0.0","0.0",,"89","70",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-14",,,,"0.00",,"0.0","0.0",,"84","72",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","1948-09-15",,,,"0.00",,"0.0","0.0",,"91","68",,,,,,,,,,,,,,,,,,,,,,,,,,,
